student_id,gender,age,parent_education,attendance_rate,study_hours,previous_gpa,final_grade,assignment_score_avg,exam_score_avg,class_participation,late_submissions,previous_gpa_sem1,previous_gpa_sem2
S22774,Female,18,PhD,0.71,6.9,6.41,78.8,72.2,86.7,8.7,2,5.85,6.91
S22775,Female,23,PhD,0.64,3.5,7.57,67.6,59.1,72.8,6.6,3,6.97,7.65
S22776,Male,22,Bachelor,0.96,5.1,8.13,83.9,79.5,86.9,10.0,1,8.04,8.18
S22777,Female,19,Master,0.65,6.4,6.02,61.5,69.7,85.8,7.9,5,5.51,6.58
S22778,Female,22,Master,0.68,7.6,8.79,74.7,77.0,100.0,7.1,4,8.64,8.9
S22779,Female,23,Master,0.97,4.9,5.22,69.7,72.8,56.5,10.0,0,5.06,5.47
S22780,Male,19,Master,0.69,5.1,8.81,74.0,61.0,93.4,8.7,4,8.79,9.38
S22781,Male,21,High School,0.76,1.7,9.61,58.2,47.4,58.6,7.9,2,9.33,9.83
S22782,Female,23,Bachelor,0.7,5.8,6.53,66.7,76.1,66.5,7.8,4,6.31,6.96
S22783,Female,23,Bachelor,0.64,1.6,7.46,41.2,44.2,53.3,6.4,3,6.82,7.83
S22784,Male,18,Master,0.69,6.7,9.13,82.5,72.3,96.4,7.4,4,8.84,9.54
S22785,Male,17,High School,0.9,7.9,9.08,100.0,92.6,100.0,10.0,0,8.87,9.43
S22786,Male,22,Master,0.76,4.9,6.53,63.4,70.0,66.2,8.8,2,5.85,7.04
S22787,Male,20,High School,0.69,3.0,9.45,56.9,45.3,77.3,7.2,5,9.16,9.5
S22788,Male,17,PhD,0.88,6.4,9.62,87.4,82.3,100.0,10.0,3,9.51,10.0
S22789,Female,21,Master,0.67,1.7,9.33,59.0,39.3,54.1,7.1,3,8.68,9.43
S22790,Female,21,Master,0.71,6.6,9.23,80.4,70.5,100.0,7.7,3,9.07,9.7
S22791,Female,24,Master,0.77,4.8,6.16,76.5,70.6,65.5,9.7,3,5.96,6.19
S22792,Female,18,Master,0.77,2.7,7.37,64.4,57.0,55.9,8.1,4,7.23,7.45
S22793,Female,21,High School,0.98,4.1,6.62,80.8,76.9,72.7,10.0,2,6.0,7.23
S22794,Female,20,Master,0.98,5.9,8.98,82.3,79.2,82.7,10.0,1,8.28,9.47
S22795,Female,19,Master,0.88,6.2,7.13,76.8,81.7,94.1,9.0,2,6.85,7.43
S22796,Female,24,High School,0.72,6.7,8.07,75.0,79.5,89.9,8.4,4,7.76,8.37
S22797,Male,23,Bachelor,0.89,3.4,8.0,69.0,60.5,66.3,10.0,3,7.48,8.69
S22798,Male,23,Master,0.82,3.1,5.21,62.8,59.8,63.1,9.3,1,5.05,5.68
S22799,Female,21,High School,0.98,5.7,7.15,90.6,81.5,79.8,9.9,2,6.57,7.26
S22800,Male,18,Master,0.62,3.0,9.54,55.5,56.1,58.0,7.6,3,9.54,9.59
S22801,Male,23,High School,0.88,3.4,8.09,63.3,61.3,62.0,9.9,3,8.09,8.54
S22802,Female,20,PhD,0.87,3.9,7.13,71.3,61.9,71.0,10.0,1,6.73,7.72
S22803,Female,23,PhD,0.63,5.0,7.47,60.8,63.1,79.6,7.2,5,7.36,7.61
S22804,Male,17,High School,0.61,7.1,5.82,65.6,68.5,88.1,6.9,4,5.18,5.91
S22805,Female,19,PhD,0.62,1.7,9.12,53.6,43.9,69.7,7.2,5,8.84,9.15
S22806,Female,21,Master,0.98,5.4,7.03,79.0,85.6,71.6,9.8,2,6.8,7.21
S22807,Female,22,Bachelor,0.81,2.0,6.56,63.5,55.0,48.7,8.3,1,6.18,6.84
S22808,Female,21,PhD,0.75,5.8,5.44,71.4,75.2,78.6,7.8,4,5.41,5.99
S22809,Male,17,PhD,0.88,5.8,9.69,80.4,76.1,81.6,10.0,2,9.27,9.81
S22810,Female,23,Bachelor,0.93,7.1,5.39,84.0,94.1,83.5,10.0,2,5.31,5.55
S22811,Male,21,Bachelor,0.64,6.0,6.56,65.2,68.5,87.7,6.4,4,6.41,6.58
S22812,Male,23,High School,0.83,5.4,7.95,80.5,77.3,81.3,9.1,2,7.48,8.14
S22813,Female,18,High School,0.85,6.8,5.08,79.0,78.0,75.4,10.0,1,4.87,5.33
S22814,Female,17,High School,0.78,7.0,8.37,79.3,79.6,94.1,8.3,4,8.02,8.44
S22815,Male,22,PhD,0.66,2.2,5.97,41.2,32.3,44.8,7.1,5,5.68,6.29
S22816,Female,19,PhD,0.95,6.6,6.17,82.8,75.3,79.0,9.8,2,5.61,6.3
S22817,Male,18,Bachelor,0.6,6.5,7.14,63.0,78.0,77.3,7.3,5,6.49,7.16
S22818,Female,19,High School,0.94,1.7,9.38,76.2,58.7,59.6,9.5,0,8.7,9.95
S22819,Female,18,Master,0.8,5.2,9.25,83.7,63.7,85.6,8.5,2,8.75,9.94
S22820,Female,19,Bachelor,0.87,7.6,6.5,78.4,84.6,88.3,10.0,1,6.28,7.1
S22821,Male,17,Bachelor,0.76,4.9,6.31,57.0,62.2,64.3,7.7,2,6.05,6.62
S22822,Female,21,Master,0.75,3.2,7.84,66.9,66.2,82.7,7.9,4,7.56,8.03
S22823,Male,20,High School,0.66,2.6,9.58,58.5,48.3,64.7,7.7,3,9.37,9.97
S22824,Male,24,Bachelor,0.69,7.9,7.63,81.1,77.0,100.0,7.1,4,7.34,7.86
S22825,Male,18,PhD,0.74,5.7,5.1,65.6,75.0,69.4,7.7,2,4.94,5.8
S22826,Male,20,High School,0.74,7.0,5.16,72.8,81.5,82.9,8.8,3,5.09,5.67
S22827,Male,18,PhD,0.68,6.1,6.39,68.1,76.5,78.3,7.2,3,6.19,6.41
S22828,Male,19,PhD,0.97,2.1,6.11,68.1,61.7,53.8,10.0,1,5.76,6.63
S22829,Female,23,High School,0.66,2.1,5.7,47.5,47.7,37.8,6.6,5,5.44,6.37
S22830,Female,17,Bachelor,0.64,1.2,8.24,45.2,37.8,50.5,8.3,5,8.2,8.31
S22831,Male,20,High School,0.73,5.1,9.67,75.2,68.3,87.3,9.0,2,9.26,10.0
S22832,Male,22,Bachelor,0.77,3.1,5.12,49.4,52.0,42.3,7.9,2,4.62,5.71
S22833,Male,24,Master,0.79,4.1,6.76,64.7,58.4,70.1,8.5,4,6.1,7.27
S22834,Male,23,Master,0.88,6.3,9.36,87.6,81.5,91.9,10.0,1,8.87,9.83
S22835,Female,17,PhD,0.79,4.3,6.4,64.7,68.3,65.1,9.9,4,6.2,6.94
S22836,Female,23,High School,0.84,2.7,9.72,84.5,69.9,75.7,9.3,2,9.17,10.0
S22837,Male,24,Bachelor,0.86,2.3,6.83,65.8,57.5,56.9,9.0,3,6.16,7.21
S22838,Female,19,PhD,0.94,6.9,7.97,95.0,88.3,99.2,10.0,0,7.3,8.23
S22839,Female,17,PhD,0.69,6.0,6.87,70.8,74.3,82.6,7.4,3,6.47,7.08
S22840,Female,18,High School,0.68,3.1,5.85,52.8,45.0,55.3,6.9,3,5.42,6.24
S22841,Male,17,Master,0.67,7.8,6.86,74.1,77.1,93.2,8.4,3,6.85,7.28
S22842,Female,19,Bachelor,0.95,4.3,8.73,82.6,80.8,80.4,10.0,2,8.17,8.8
S22843,Male,21,Bachelor,0.82,5.4,8.23,78.1,72.6,80.3,8.3,3,8.22,8.24
S22844,Male,17,High School,0.62,7.3,8.89,84.9,76.4,100.0,7.0,5,8.27,9.18
S22845,Female,24,Master,0.92,1.6,9.62,68.2,53.7,53.6,9.6,0,9.33,9.83
S22846,Male,21,Bachelor,0.67,2.2,8.35,65.4,48.7,54.2,8.6,4,8.12,8.76
S22847,Male,21,High School,0.7,5.6,8.91,73.2,79.1,90.0,8.2,5,8.21,9.19
S22848,Female,24,High School,0.68,6.3,5.24,64.8,67.0,78.2,8.5,5,4.79,5.56
S22849,Male,19,High School,0.8,7.7,6.44,78.8,87.7,100.0,8.9,3,5.74,7.02
S22850,Male,20,PhD,0.9,2.8,7.18,63.8,58.7,51.0,10.0,1,7.14,7.43
S22851,Male,20,Bachelor,0.88,2.5,8.91,71.5,60.6,63.5,9.5,1,8.45,9.48
S22852,Male,22,High School,0.87,7.7,8.94,95.3,90.1,100.0,9.4,2,8.79,9.1
S22853,Male,23,Master,0.9,4.0,8.39,82.5,75.9,84.5,9.8,1,7.75,8.94
S22854,Female,21,High School,0.73,1.7,6.78,50.5,50.6,41.6,8.1,2,6.48,7.08
S22855,Female,21,Master,0.63,5.4,7.82,70.7,58.0,89.9,6.6,3,7.63,7.97
S22856,Male,21,High School,0.85,2.0,6.8,62.7,56.5,55.5,9.9,1,6.68,7.08
S22857,Male,24,PhD,0.65,4.5,7.51,63.3,62.7,81.1,7.6,5,6.88,7.75
S22858,Female,21,Bachelor,0.98,2.5,8.58,81.2,64.5,72.7,10.0,2,8.36,8.9
S22859,Male,21,Bachelor,0.95,3.5,8.93,80.8,67.6,72.2,10.0,0,8.71,9.15
S22860,Female,18,PhD,0.78,7.1,5.99,66.9,72.6,80.5,8.0,4,5.43,6.68
S22861,Male,22,PhD,0.84,2.4,7.04,61.2,56.3,58.1,9.0,3,6.59,7.36
S22862,Male,18,Bachelor,0.9,4.2,6.04,74.0,72.0,62.3,10.0,0,5.98,6.1
S22863,Female,24,Master,0.85,5.4,6.58,79.0,80.5,72.3,10.0,1,6.52,6.81
S22864,Female,19,High School,0.95,5.8,8.91,83.3,80.3,73.5,10.0,0,8.34,9.46
S22865,Male,23,Bachelor,0.99,7.4,5.09,86.0,87.9,86.8,10.0,2,4.6,5.56
S22866,Male,20,Bachelor,0.84,1.7,9.93,76.9,51.4,79.1,9.0,1,9.86,10.0
S22867,Male,18,Bachelor,0.78,3.2,5.13,50.6,59.5,44.6,8.0,4,5.09,5.24
S22868,Female,19,High School,0.77,4.8,7.19,73.6,67.0,81.3,9.0,2,6.68,7.21
S22869,Male,22,PhD,0.62,2.0,9.87,67.1,34.3,77.9,7.0,4,9.69,10.0
S22870,Female,19,High School,0.94,4.2,7.04,77.0,70.7,68.0,10.0,0,6.82,7.21
S22871,Male,21,High School,0.86,1.4,8.4,69.7,49.1,68.7,9.7,3,8.16,8.57
S22872,Female,23,Master,0.61,3.1,9.09,55.6,41.2,65.7,7.9,5,8.96,9.3
S22873,Male,22,Bachelor,0.63,5.3,9.71,75.8,61.9,92.8,6.9,3,9.55,10.0
S22874,Female,19,Bachelor,0.75,3.7,7.95,65.1,53.5,65.6,8.8,2,7.31,8.63
S22875,Male,19,PhD,0.96,6.2,7.18,80.3,82.0,87.4,9.7,0,6.66,7.58
S22876,Male,22,PhD,0.99,6.2,6.41,80.9,90.1,86.0,10.0,1,6.38,7.07
S22877,Female,18,Master,0.99,7.1,6.94,94.6,96.6,100.0,10.0,2,6.24,7.35
S22878,Female,20,Bachelor,0.76,7.6,5.24,73.7,86.3,86.0,8.1,3,4.57,5.63
S22879,Female,20,PhD,0.79,3.3,5.62,65.6,61.2,59.4,8.7,3,5.3,6.32
S22880,Female,18,Master,0.92,6.3,8.7,84.3,75.0,89.0,10.0,0,8.53,8.84
S22881,Male,21,Master,0.75,1.4,7.95,51.2,41.1,54.7,9.3,3,7.73,8.17
S22882,Male,23,High School,0.9,4.6,9.84,91.2,72.6,90.0,9.5,0,9.26,10.0
S22883,Female,21,High School,0.68,6.8,7.86,82.2,83.3,92.7,7.3,3,7.46,7.87
S22884,Female,17,High School,0.84,5.4,6.19,67.6,74.7,61.6,9.4,3,6.06,6.78
S22885,Male,20,PhD,0.97,5.0,8.93,89.9,71.7,91.2,10.0,0,8.37,9.03
S22886,Female,21,PhD,1.0,1.6,9.57,79.1,54.9,61.5,10.0,1,9.31,9.76
S22887,Female,18,Master,0.94,4.9,7.69,81.8,74.3,80.8,10.0,1,7.04,7.79
S22888,Female,23,Master,0.68,6.7,6.3,66.1,80.0,77.9,7.2,5,6.18,6.5
S22889,Female,21,Bachelor,0.68,2.1,9.7,57.0,50.7,57.7,8.7,3,9.6,9.86
S22890,Male,21,High School,0.71,3.5,9.56,68.0,56.6,70.6,8.9,3,9.48,10.0
S22891,Male,24,PhD,0.8,5.0,9.01,83.7,67.4,83.5,9.9,3,8.99,9.19
S22892,Female,23,PhD,0.95,1.5,8.44,68.2,50.9,54.7,9.9,0,8.27,8.56
S22893,Female,22,High School,0.64,3.6,7.3,54.8,50.7,61.4,8.4,5,6.61,7.62
S22894,Female,18,Master,0.74,3.8,6.78,64.9,56.1,61.9,9.4,2,6.21,7.25
S22895,Male,21,PhD,0.88,5.7,6.51,75.7,73.8,81.3,9.0,3,6.21,6.57
S22896,Male,23,Bachelor,0.68,4.9,5.95,52.5,62.3,59.6,7.8,5,5.42,6.0
S22897,Female,23,Master,0.68,7.7,5.27,75.0,80.3,90.7,7.7,4,4.74,5.62
S22898,Male,20,PhD,0.95,5.7,9.92,84.0,78.1,88.1,10.0,2,9.47,9.99
S22899,Male,20,Master,0.69,5.1,8.71,82.8,73.9,84.6,7.5,3,8.43,8.9
S22900,Female,17,Bachelor,0.83,2.3,5.72,54.6,52.5,49.3,9.5,2,5.22,6.33
S22901,Male,17,PhD,0.93,4.0,6.42,64.8,67.0,57.2,10.0,2,6.26,6.43
S22902,Male,19,PhD,0.78,3.6,9.39,68.8,52.0,78.9,9.8,4,9.3,9.68
S22903,Male,21,PhD,0.9,6.3,6.42,79.7,82.1,91.9,10.0,3,6.34,6.83
S22904,Female,23,PhD,0.91,7.5,5.15,85.9,100.0,75.8,9.8,0,4.8,5.8
S22905,Female,17,High School,0.9,5.2,9.93,78.0,73.8,87.6,10.0,1,9.6,10.0
S22906,Male,24,PhD,0.97,3.8,7.1,73.6,73.9,62.9,10.0,0,6.77,7.26
S22907,Male,21,Master,0.84,2.8,7.97,75.6,64.0,80.5,10.0,1,7.32,8.66
S22908,Male,18,PhD,0.88,7.9,6.36,83.5,99.3,98.5,9.0,1,6.16,6.89
S22909,Male,18,PhD,0.74,2.6,6.87,55.7,58.7,49.3,7.5,3,6.61,6.89
S22910,Female,18,PhD,0.84,7.9,5.25,81.2,83.4,91.4,8.7,2,5.22,5.44
S22911,Female,23,Master,0.96,2.5,7.74,67.2,65.3,50.2,10.0,1,7.57,8.12
S22912,Male,19,High School,0.95,1.5,6.52,70.7,62.6,44.8,10.0,0,5.9,6.71
S22913,Female,21,High School,0.74,5.5,5.76,74.5,73.5,77.9,8.6,2,5.33,6.34
S22914,Female,19,Master,0.87,3.9,5.58,71.2,64.5,56.7,9.8,2,5.33,6.07
S22915,Male,23,Master,0.69,5.3,8.23,70.5,64.6,90.3,7.6,3,7.62,8.88
S22916,Female,24,High School,0.83,2.9,5.85,58.0,57.3,57.1,8.9,3,5.4,6.24
S22917,Male,21,Master,0.81,6.7,7.48,81.4,73.2,91.5,8.3,3,6.97,7.75
S22918,Female,19,Bachelor,0.99,1.5,7.45,59.9,58.6,36.1,10.0,1,7.43,7.55
S22919,Female,24,PhD,0.64,4.8,8.78,69.5,70.0,81.9,7.1,4,8.23,9.15
S22920,Male,23,Bachelor,0.92,6.7,7.99,92.5,88.8,100.0,10.0,1,7.55,8.6
S22921,Female,24,PhD,0.79,5.5,7.86,77.2,74.9,73.7,9.4,4,7.29,8.55
S22922,Female,22,Master,0.71,3.9,6.08,61.7,55.4,68.6,7.7,3,5.42,6.74
S22923,Female,23,High School,0.84,7.7,7.64,89.0,82.1,100.0,9.0,3,7.0,7.78
S22924,Female,21,PhD,0.96,4.6,9.34,86.6,74.0,80.2,10.0,2,8.98,9.72
S22925,Male,21,Master,0.93,3.5,5.45,61.4,69.4,40.6,10.0,0,4.85,5.5
S22926,Male,17,High School,0.65,5.0,9.2,71.3,58.1,87.8,7.4,5,9.12,9.69
S22927,Female,22,High School,0.97,3.6,9.99,86.2,70.6,91.8,9.7,1,9.55,10.0
S22928,Female,24,High School,0.75,3.5,5.82,61.9,59.0,56.3,7.5,2,5.48,6.06
S22929,Male,21,Master,0.68,3.9,8.2,59.2,65.2,76.7,7.8,5,7.98,8.56
S22930,Male,22,Bachelor,0.86,1.2,6.18,59.4,51.1,43.4,10.0,1,6.09,6.65
S22931,Male,18,Master,0.85,7.5,8.84,93.8,96.0,100.0,9.8,1,8.56,9.06
S22932,Female,24,Master,0.97,4.5,8.73,79.2,78.2,74.0,10.0,1,8.6,9.09
S22933,Male,17,PhD,0.71,2.7,9.35,53.8,45.6,62.5,8.9,4,9.21,9.42
S22934,Female,24,High School,0.64,4.7,5.24,53.1,61.3,66.8,7.9,5,5.13,5.44
S22935,Male,18,Bachelor,0.62,1.6,8.97,54.9,43.3,63.8,6.8,3,8.41,9.66
S22936,Male,20,PhD,0.76,5.5,5.57,57.5,68.0,64.0,8.8,4,5.14,6.18
S22937,Male,17,PhD,0.8,2.7,5.55,52.7,57.5,38.4,8.8,3,5.2,5.94
S22938,Female,17,Master,0.87,4.6,8.1,85.0,81.2,71.9,10.0,2,7.55,8.26
S22939,Female,17,Master,0.85,6.5,6.91,81.4,75.8,97.0,9.0,1,6.25,6.98
S22940,Male,17,High School,0.64,3.2,7.42,58.1,49.2,64.9,6.6,3,7.12,7.93
S22941,Female,19,PhD,0.65,3.5,7.74,57.6,56.9,66.5,8.2,3,7.59,8.39
S22942,Male,22,Master,0.78,6.2,5.5,69.4,72.7,75.1,7.9,3,5.21,5.63
S22943,Male,17,High School,0.76,3.1,7.41,59.9,53.3,59.9,9.2,3,6.95,8.02
S22944,Female,20,Master,0.66,6.6,9.16,81.1,78.7,97.1,6.8,4,9.05,9.43
S22945,Male,18,Master,0.66,1.5,9.41,57.0,42.7,50.1,7.1,5,8.93,9.88
S22946,Female,18,PhD,0.88,3.0,9.16,77.7,57.2,74.8,9.1,1,9.0,9.72
S22947,Female,18,Bachelor,0.87,3.9,9.36,82.5,66.0,86.6,9.9,1,9.33,10.0
S22948,Female,20,Master,0.93,4.7,9.29,75.6,74.3,85.2,10.0,2,8.88,9.6
S22949,Female,24,Master,0.7,4.8,8.38,73.5,64.2,88.2,7.4,5,8.36,9.0
S22950,Female,24,Master,0.72,3.7,9.69,71.7,60.2,70.9,8.2,2,9.01,9.78
S22951,Male,18,High School,0.64,6.2,5.95,68.9,63.2,85.7,8.0,3,5.84,6.22
S22952,Female,18,Bachelor,0.97,2.6,6.0,71.1,70.3,60.1,10.0,2,5.4,6.09
S22953,Female,18,Master,0.87,6.0,8.55,70.9,74.3,72.4,9.0,3,8.01,8.58
S22954,Male,18,PhD,0.87,6.6,9.1,76.5,87.1,82.6,10.0,3,8.89,9.7
S22955,Female,18,High School,0.78,7.5,5.47,73.7,89.1,99.2,8.4,2,5.38,6.04
S22956,Male,17,High School,0.6,6.8,7.45,83.6,68.9,95.5,6.7,6,6.78,7.48
S22957,Female,18,Bachelor,0.97,1.2,6.58,56.2,54.6,45.6,10.0,2,6.31,6.61
S22958,Male,21,Bachelor,0.82,6.7,9.65,87.1,84.8,95.9,9.2,3,9.38,9.86
S22959,Male,17,PhD,1.0,2.5,7.17,66.4,69.9,59.4,10.0,2,7.07,7.83
S22960,Female,19,Bachelor,0.7,4.4,7.77,67.7,63.2,79.4,8.9,5,7.27,8.03
S22961,Female,23,High School,0.92,2.0,8.82,68.6,49.7,63.3,9.4,2,8.7,9.19
S22962,Male,19,Bachelor,0.76,5.5,8.05,77.4,68.5,90.4,9.6,4,7.96,8.35
S22963,Male,19,Bachelor,0.81,2.9,5.18,61.3,63.0,52.5,9.4,3,5.11,5.33
S22964,Male,24,Master,0.78,5.2,8.34,72.0,62.7,80.3,8.4,2,8.03,8.47
S22965,Female,22,PhD,0.71,1.3,5.27,38.1,37.1,29.9,7.9,3,4.9,5.83
S22966,Male,21,Master,0.72,1.1,8.79,53.2,45.1,47.2,8.2,3,8.33,9.32
S22967,Female,17,High School,0.99,6.7,5.76,85.0,86.5,86.9,10.0,0,5.7,6.26
S22968,Female,19,Bachelor,0.95,2.1,6.25,60.0,58.1,48.9,10.0,2,6.01,6.77
S22969,Male,20,Bachelor,0.98,1.8,6.73,63.5,57.9,53.2,10.0,1,6.41,7.33
S22970,Male,20,Master,0.69,1.7,5.8,41.6,41.8,41.2,8.3,5,5.12,6.38
S22971,Male,24,Bachelor,0.65,5.0,9.82,81.4,64.4,91.7,8.4,4,9.19,10.0
S22972,Female,19,High School,0.91,2.4,9.65,88.2,66.9,76.1,9.5,1,9.12,9.95
S22973,Female,24,PhD,0.68,2.9,8.47,64.8,46.7,83.6,7.9,3,7.96,8.7
S22974,Male,23,Bachelor,0.75,4.5,5.29,54.5,64.8,54.7,7.9,4,5.2,5.93
S22975,Female,23,PhD,0.92,3.8,8.84,71.9,65.3,75.0,10.0,1,8.19,9.13
S22976,Male,19,Bachelor,0.85,6.3,8.88,90.2,83.9,97.5,9.1,2,8.82,9.46
S22977,Male,21,Master,0.94,5.9,5.25,87.1,81.4,76.5,10.0,0,4.88,5.58
S22978,Female,17,PhD,0.73,7.5,5.95,82.5,94.3,85.6,8.2,3,5.9,6.39
S22979,Female,21,High School,0.74,4.0,8.12,65.3,62.8,71.9,8.2,2,7.89,8.69
S22980,Male,17,Bachelor,0.95,3.7,7.03,77.9,70.9,58.8,10.0,0,6.53,7.05
S22981,Male,23,Master,0.81,1.9,6.95,59.3,58.9,40.3,9.1,1,6.26,7.35
S22982,Male,18,Bachelor,0.75,4.1,8.28,71.4,60.0,74.6,8.7,4,7.7,8.67
S22983,Female,23,High School,0.78,3.4,8.65,61.8,56.6,65.6,8.1,2,8.52,9.12
S22984,Male,23,High School,0.89,2.8,8.86,78.4,62.2,71.3,10.0,1,8.28,9.26
S22985,Female,17,PhD,0.87,4.9,8.03,77.4,70.2,77.0,8.7,1,7.34,8.19
S22986,Male,18,High School,0.68,6.1,8.71,71.6,61.6,95.7,7.5,3,8.24,9.23
S22987,Female,23,PhD,0.99,1.3,9.91,65.8,53.9,63.1,10.0,1,9.32,10.0
S22988,Male,23,PhD,0.94,5.4,9.29,92.1,78.0,90.7,10.0,0,9.27,9.68
S22989,Male,19,Master,0.77,4.4,5.5,65.0,69.1,69.6,8.8,4,5.47,5.94
S22990,Female,20,High School,0.64,5.6,8.47,70.8,63.2,91.2,6.7,4,8.37,8.55
S22991,Female,22,High School,0.95,1.1,8.3,64.3,46.3,59.0,10.0,2,8.11,8.82
S22992,Female,19,PhD,0.78,4.8,8.56,68.6,61.1,70.3,8.6,2,8.39,9.04
S22993,Male,22,High School,0.85,7.4,7.52,89.8,94.7,100.0,8.7,3,7.1,7.68
S22994,Male,18,Master,0.67,5.5,6.92,82.0,67.4,88.6,7.5,3,6.51,7.6
S22995,Female,18,Bachelor,0.67,6.3,8.49,75.8,77.8,81.3,7.9,3,8.4,8.75
S22996,Female,22,PhD,0.73,4.9,8.48,70.9,80.5,76.0,9.3,3,8.14,9.1
S22997,Male,22,High School,0.9,4.4,8.01,70.3,65.9,66.6,9.6,3,7.95,8.58
S22998,Male,23,PhD,0.93,6.0,7.41,81.4,80.9,86.4,9.5,1,6.86,7.57
S22999,Female,17,High School,0.77,6.0,8.05,72.2,64.6,91.2,8.5,2,7.96,8.11
S23000,Male,22,High School,0.88,1.1,9.1,65.5,47.3,50.7,9.7,2,8.82,9.67
S23001,Male,17,High School,0.88,2.2,9.11,69.3,53.7,69.7,10.0,3,8.47,9.25
S23002,Female,24,Master,0.87,3.1,7.21,55.3,68.8,50.9,9.8,2,6.57,7.76
S23003,Female,21,Master,0.66,6.2,5.43,69.2,69.0,73.6,7.2,3,5.19,5.46
S23004,Female,24,Bachelor,0.93,7.4,5.92,93.0,87.2,86.4,10.0,1,5.45,6.14
S23005,Female,19,Bachelor,0.73,3.9,7.73,68.2,72.1,69.3,7.9,3,7.05,7.76
S23006,Male,20,PhD,0.93,4.9,5.57,77.0,66.2,83.7,10.0,2,5.11,6.09
S23007,Male,17,High School,0.9,1.1,8.7,67.1,57.8,46.4,10.0,0,8.11,9.03
S23008,Male,17,PhD,0.96,2.3,6.25,66.2,64.0,44.5,10.0,1,5.69,6.8
S23009,Female,22,High School,0.68,2.3,6.2,46.8,44.7,47.0,7.8,4,5.94,6.75
S23010,Male,21,Master,0.73,7.3,8.75,74.9,76.2,100.0,8.1,4,8.72,8.81
S23011,Male,22,High School,0.98,7.1,8.52,91.4,90.6,100.0,10.0,1,8.46,8.61
S23012,Female,23,Bachelor,0.65,1.0,6.2,48.1,38.2,39.0,8.3,4,5.98,6.54
S23013,Female,18,PhD,0.86,1.8,5.47,54.6,54.3,34.9,9.0,3,5.36,5.89
S23014,Female,19,Bachelor,0.67,6.7,7.49,82.7,74.9,98.8,7.9,3,6.87,8.14
S23015,Female,21,Bachelor,0.61,7.6,6.74,75.2,77.2,100.0,6.4,3,6.49,6.74
S23016,Male,21,PhD,0.74,3.7,7.85,67.0,57.9,75.9,7.8,4,7.65,8.29
S23017,Male,19,Bachelor,0.76,6.7,8.62,70.1,81.7,96.2,7.7,4,8.46,8.66
S23018,Female,21,Bachelor,0.96,5.3,7.74,73.8,80.5,91.4,10.0,2,7.3,8.25
S23019,Female,24,Bachelor,0.78,6.3,9.31,85.2,67.5,96.1,8.3,4,8.93,9.44
S23020,Female,21,PhD,0.73,3.7,7.46,65.9,55.6,67.3,9.0,2,7.37,7.79
S23021,Male,22,Bachelor,0.82,3.0,5.26,64.7,67.5,54.8,8.7,1,5.02,5.38
S23022,Female,21,PhD,0.63,6.2,8.3,73.2,72.3,88.5,7.7,5,7.83,8.47
S23023,Male,17,Master,0.66,3.6,8.68,66.1,65.3,60.7,7.9,5,8.48,8.8
S23024,Male,17,PhD,0.97,7.2,6.29,92.8,89.4,96.0,10.0,0,5.74,6.61
S23025,Male,18,Bachelor,0.91,3.7,6.16,73.0,62.3,58.1,10.0,1,5.86,6.43
S23026,Male,24,PhD,0.98,5.0,8.55,93.1,81.4,87.8,10.0,1,8.47,9.22
S23027,Female,21,Master,0.6,6.7,9.34,73.1,67.9,100.0,7.7,6,8.67,9.51
S23028,Female,19,High School,0.97,5.0,7.02,80.5,77.4,77.5,10.0,2,6.82,7.46
S23029,Male,19,PhD,0.93,1.5,8.43,62.8,49.7,53.5,9.4,1,8.32,8.44
S23030,Male,21,Master,0.83,1.0,9.54,54.6,46.9,53.3,8.6,2,9.52,10.0
S23031,Male,23,High School,0.99,3.9,6.03,72.2,77.4,56.1,10.0,0,5.52,6.52
S23032,Female,18,PhD,0.98,4.2,7.53,77.0,74.2,60.7,10.0,1,6.86,8.2
S23033,Female,18,Master,0.96,7.4,6.47,94.9,93.5,92.8,10.0,2,5.8,7.12
S23034,Female,23,High School,0.6,2.7,7.09,47.3,46.1,51.5,6.3,6,6.45,7.34
S23035,Male,21,High School,0.82,6.5,6.14,78.2,86.1,74.6,9.3,3,5.54,6.45
S23036,Female,24,High School,0.98,3.8,8.13,80.5,77.1,69.2,10.0,2,8.1,8.72
S23037,Female,18,PhD,0.72,2.5,5.16,48.3,48.5,43.2,9.2,2,4.8,5.49
S23038,Male,23,High School,0.9,2.6,7.7,63.8,54.8,51.6,10.0,0,7.01,8.15
S23039,Female,24,PhD,0.84,4.8,8.08,76.8,70.5,71.1,10.0,1,8.0,8.27
S23040,Female,21,PhD,0.84,1.5,5.0,48.8,50.9,38.1,9.5,3,4.38,5.62
S23041,Female,18,PhD,0.83,5.6,9.67,80.1,77.3,85.9,8.9,1,9.45,9.85
S23042,Male,21,Master,0.66,4.8,5.46,54.6,56.0,72.3,8.6,5,5.31,5.55
S23043,Female,24,Bachelor,0.61,2.6,6.69,53.0,53.3,53.8,7.7,5,6.43,6.97
S23044,Female,17,Master,0.69,3.6,7.43,62.5,64.6,71.7,8.7,4,6.88,7.82
S23045,Male,17,Bachelor,0.93,5.4,9.16,79.6,73.1,82.6,9.6,0,9.0,9.19
S23046,Female,18,Bachelor,0.63,4.5,8.09,62.7,58.1,75.0,8.0,3,7.44,8.46
